WellName,TestUsage,Date,OilRate (STB/D),WaterRate (STB/D),GasRate (MSCF/D),GasLiftRate (MSCF/D),LiquidRate (STB/D),WCUT (%),GLR (SCF/STB),FWHP (Psi),Tubing ID (Inch),FWHT (DegC),WHP Fluctuation (%),WHPFluctuation (Psi),ChokeFluctuation (%),Status,Sluggish_Predict,
WELL-143,Allocation,8/4/2017,1377.794372,3941.854151,1.215665737,4.641375706,5319.648523,74.0998984,228.5236951,429.4119645,5.5,49.3934517,70.60945191,20.90524101,0.121593475,Sluggish,0.99,1
WELL-107ST2,Informational,6/11/2019,1639.661665,5602.017339,1.872410395,4.770518253,7241.679004,77.35799027,258.5602585,412.5289669,5.5,60.7118416,57.10057628,16.2410139,0.016685486,Sluggish,1,1
WELL-128,Allocation,11/4/2017,1342.953249,2942.274718,1.514983786,5.432937049,4285.227967,68.660868,353.536334,341.7085243,5.5,50.7248116,33.19299924,7.82024765,0.078681946,Sluggish,1,1
WELL-146,Informational,10/25/2020,1045.586185,1877.923651,2.001561925,4.138716751,2923.509836,64.23524313,684.6434722,311.1395787,5.5,44.5067482,47.56822901,10.20446968,0.042915344,Sluggish,0.99,1
WELL-131,Allocation,12/16/2016,4459.359783,3085.450036,3.504060279,3.011955448,7544.809819,40.8950008,464.4332148,364.6699238,5.5,51.3351593,37.47532372,9.42244339,0.088218689,Sluggish,0.87,1
WELL-148,Allocation,2/19/2019,3510.939591,10648.16984,41.8549799,0,14159.10943,75.20366935,2956.046078,455.4168529,5.5,52.6550713,2.247597787,0.705741882,0.967990877,Non-sluggish,0.02,0
WELL-101,Informational,11/9/2015,5540.583844,86.1593,20.65225003,0,5626.743144,1.531246367,3670.373696,1685.34156,5.5,32.386,2.404749701,2.794319153,0.705730438,Non-sluggish,0,0
WELL-132,Provisional,4/26/2013,6856.996444,78.28199921,7.850392216,0,6935.278443,1.128750631,1131.950545,816.2883968,5.5,33.3104477,0.186407136,0.104911804,0.004772186,Non-sluggish,0,0
WELL-104,Allocation,10/25/2017,472.3444012,3318.12845,1.115559648,2.067166795,3790.472851,87.53864175,294.3061966,238.1059766,7,41.7181587,222.1447373,36.46905613,0.076293945,Sluggish,0.94,1
WELL-146,Allocation,9/19/2017,734.1626406,1165.789404,0.805986139,3.355494643,1899.952045,61.35888573,424.2139381,278.639175,5.5,44.8119316,47.47814458,9.121244803,0.326637268,Sluggish,0.97,1
WELL-104,Informational,9/25/2013,786.2738606,5876.707378,0.90381331,1.743814366,6662.981239,88.19936853,135.6469841,304.9151409,7,53.2654266,122.5730232,25.76867485,0.002384186,Sluggish,0.78,1
WELL-107ST2,Allocation,2/2/2013,7494.688591,4475.902873,3.55958584,3.179551841,11970.59146,37.39082473,297.3608991,399.5267859,5.5,60.1014709,20.53040037,5.655376434,0.021461487,Sluggish,0.77,1
WELL-103,Allocation,12/22/2019,7802.267481,1551.867368,63.88052688,0,9354.134849,16.59017529,6829.121871,861.3809503,5.5,38.3192215,0.802897499,0.476840973,0.197887421,Non-sluggish,0,0
WELL-145A,Allocation,1/8/2014,11185.93532,819.8919095,7.230855417,1.15788721,12005.82723,6.829116343,602.2788167,335.8990708,5.5,53.2082062,3.623787045,0.83924675,0.002388,Non-sluggish,0,0
WELL-148,Allocation,10/12/2017,3385.352663,6965.809866,29.80147929,0,10351.16253,67.2949521,2879.0466,709.9323055,5.5,50.2555885,5.377607956,2.632232666,0.009536743,Non-sluggish,0,0
WELL-114,Informational,4/7/2013,6610.474058,0,25.15635523,0,6610.474058,0,3805.529681,2382.083389,5.5,36.6025772,2.084621052,3.423751831,0.102519989,Non-sluggish,0,0
WELL-148,Allocation,6/5/2016,3639.990059,6826.910637,28.64768122,0,10466.9007,65.22380249,2736.97841,526.7917888,5.5,53.7003098,3.045901515,1.106300354,0.085830688,Non-sluggish,0.01,0
WELL-128,Allocation,9/9/2018,1248.518128,3316.568867,1.110398739,6.020312108,4565.086995,72.6507265,243.2371476,369.6493524,5.5,50.0648499,30.08531605,7.667657852,0.090606689,Sluggish,1,1
WELL-104,Informational,10/26/2013,815.801659,8631.973399,1.238730699,2.231982017,9447.775058,91.36514519,131.1134835,575.0562726,7,58.2932816,49.04507157,19.44571495,0.867855072,Non-sluggish,0.23,0
WELL-140,Allocation,9/12/2015,4173.046328,107.6904883,26.53673169,0,4280.736816,2.515699818,6199.103759,1732.973826,5.5,19.7261028,4.342130142,5.188156128,0.100135803,Non-sluggish,0,0
WELL-146,Allocation,1/21/2017,1693.198036,2004.994156,3.725804025,6.694024986,3698.192192,54.21552077,1007.466306,280.7140988,5.5,41.4663887,25.42623226,4.921125412,0.097747803,Sluggish,0.66,1
WELL-137ST1,Allocation,10/15/2019,758.2490704,4283.620459,3.239340967,3.989438203,5041.869529,84.96095415,642.4880589,297.4458028,5.5,41.5999107,107.7938716,22.10650635,0.095367432,Sluggish,0.95,1
WELL-131,Informational,6/2/2019,4773.87349,2428.942002,3.91328351,4.953702224,7202.815492,33.72211887,543.2991466,300.9038061,5.5,50.7286186,81.91597136,16.99473763,0.042915344,Sluggish,1,1
WELL-109,Informational,5/26/2020,1965.031633,431.8388929,2.187007967,4.66526279,2396.870526,18.01678014,912.4430975,284.0286377,5.5,35.8472595,10.61653087,2.079040527,0.021453857,Sluggish,0.53,1
WELL-109,Informational,4/11/2019,5447.501487,406.3852654,4.537323942,5.45035437,5853.886752,6.942144298,775.0959549,264.5253793,5.5,34.1649513,15.58251348,2.841993332,0.004768372,Non-sluggish,0.44,0
WELL-111,Allocation,7/23/2020,3536.456076,13796.15443,4.863784354,3.78686591,17332.61051,79.59651793,280.6146456,312.1135117,7,72.0416565,6.071609531,1.306575775,0.042915344,Non-sluggish,0.03,0
WELL-109,Informational,12/25/2014,3842.189459,545.8852,4.588179937,0,4388.074659,12.44019855,1045.602068,295.8195048,5.5,52.518,2.711996141,0.553138733,0.052452087,Non-sluggish,0.03,0
WELL-128,Allocation,3/10/2014,1855.369523,4539.151005,1.925614001,4.275690608,6394.520528,70.98500951,301.1350097,378.7786287,5.5,58.2742081,27.71691149,7.238498688,0.023841858,Sluggish,1,1
WELL-114,Informational,3/11/2020,3598.68919,8773.249427,9.6868107,0,12371.93862,70.91248751,782.9662755,641.4504513,5.5,63.4584694,8.302067725,3.671703339,0.078678131,Non-sluggish,0.08,0
WELL-111,Allocation,1/8/2019,2808.803746,10429.84127,2.185757606,3.377660411,13238.64502,78.78329888,165.1043293,329.2655664,7,70.3898697,31.33925047,7.114643097,0.019073486,Sluggish,0.93,1
WELL-103,Informational,2/29/2020,7195.654377,1304.32292,59.49853058,0,8499.977297,15.34501652,6999.845823,995.2758041,5.5,36.2363586,0.472528033,0.324256897,0.061988831,Non-sluggish,0,0
WELL-148,Informational,5/5/2016,3733.189832,7310.032047,28.67072012,0,11043.22188,66.19474033,2596.227843,489.444382,5.5,53.9558983,10.54150233,3.557329178,0.069145203,Non-sluggish,0.08,0
WELL-136,Allocation,3/1/2014,1713.670869,11352.59695,1.895581757,4.010519148,13066.26782,86.88477159,145.0744607,297.9990793,5.5,68.7716293,8.679907085,1.783397675,0.019073486,Non-sluggish,0.29,0
WELL-116,Allocation,12/7/2016,3243.100514,11282.04453,11.2330391,1.407308039,14525.14504,77.67250858,773.3512516,418.4766852,5.5,35.194931,6.61069518,1.907377243,0.030994415,Non-sluggish,0.03,0
WELL-104,Informational,2/7/2020,1866.981595,4597.437106,4.162084098,2.432007789,6464.418701,71.11911092,643.845068,378.6402552,7,44.2053909,77.22656963,20.16098404,0.088214874,Sluggish,0.97,1
WELL-148,Informational,1/16/2016,4023.503279,5796.31974,26.44362407,0,9819.823019,59.02672308,2692.881941,971.7546,5.5,49.8,3.473196457,2.327041626,0.243190765,Non-sluggish,0,0
WELL-137ST1,Allocation,8/11/2020,1347.430954,3369.848796,3.496622539,3.796725885,4717.27975,71.43627206,741.2370528,297.9991344,5.5,46.8261299,113.7671266,23.37491226,0.607978821,Sluggish,0.96,1
WELL-131,Allocation,3/2/2020,4858.465257,1508.158165,4.334712886,4.746825401,6366.623422,23.68850904,680.8495805,356.5089082,5.5,50.7629509,55.90905018,13.74265671,0.507843018,Sluggish,0.88,1
WELL-102ST,Allocation,1/17/2013,8082.45677,14314.74051,28.12041569,0,22397.19728,63.91308846,1255.532795,476.5716387,7,61.3565216,3.163648043,1.039524078,0.004768372,Non-sluggish,0.11,0
WELL-105ST,Allocation,11/22/2015,5795.647572,179.8654,26.46947018,0,5975.512972,3.01004116,4429.656551,1596.056167,5.5,22.4359,6.647149158,7.314788818,0.288490295,Non-sluggish,0,0
WELL-146,Informational,8/1/2019,7384.378274,1832.771172,13.42779832,0,9217.149446,19.88435994,1456.827667,444.0661732,5.5,54.665451,3.301762255,1.010908127,0.019073486,Non-sluggish,0.03,0
WELL-148,Allocation,9/13/2016,4679.147063,9617.157685,25.72026405,4.414295012,14296.30475,67.27023419,1799.084764,425.2622837,5.5,54.1046791,12.8805582,3.776676178,0.011917114,Non-sluggish,0.03,0
WELL-143,Informational,5/24/2018,1575.93919,5540.439339,1.763182943,6.244489824,7116.378529,77.8547588,247.7640749,421.9348263,5.5,55.3177605,61.50011452,17.89120102,0.050071716,Sluggish,0.99,1
WELL-132,Allocation,4/3/2013,4097.198976,40.85765825,7.946334649,0,4138.056634,0.987363438,1920.305919,1139.54475,5.5,25.8106346,0.728285654,0.57220459,0.002384186,Non-sluggish,0,0
WELL-150ST1,Informational,12/21/2020,2532.847708,6842.891084,2.681880674,5.641325783,9375.738792,72.98508668,286.0447303,326.3549481,5.5,63.9429283,10.1720809,2.288854599,0.20980835,Non-sluggish,0.17,0
WELL-131,Allocation,9/11/2016,4451.813737,2479.584689,2.945734698,2.843994597,6931.398426,35.77322405,424.9841831,356.2321873,5.5,53.0403595,24.46222176,6.008239746,0.03099823,Sluggish,0.88,1
WELL-148,Allocation,10/19/2013,8128.617842,4898.749069,34.38486261,0,13027.36691,37.6035242,2639.433037,845.7507344,5.5,47.863739,0.637841866,0.371940613,0.004768372,Non-sluggish,0.01,0
WELL-122,Informational,2/23/2021,7070.395043,4154.396172,17.36084581,2.208273024,11224.79122,37.01089929,1546.652002,981.3054727,5.5,52.3804092,0.465148482,0.314712524,0.168087006,Non-sluggish,0.06,0
WELL-123A,Informational,8/8/2014,3571.339273,9051.867788,17.07833617,0,12623.20706,71.70814631,1352.931635,352.4976009,5.5,154.8027802,12.24296818,2.975507736,0.023841858,Non-sluggish,0.14,0
WELL-131,Allocation,8/18/2019,4292.165648,1965.086796,3.397824472,3.593327284,6257.252444,31.40494672,543.0217979,293.019539,5.5,49.0272408,63.30249426,12.78897095,0.109672546,Sluggish,0.89,1
WELL-136,Allocation,2/10/2019,961.6557068,8073.271137,0.594114087,5.430549996,9034.926844,89.35624246,65.75748728,357.2006133,5.5,65.1102524,29.58486868,7.286182404,0.05960083,Sluggish,0.71,1
WELL-148,Informational,8/6/2013,9792.838115,5917.85726,37.01400895,0,15710.69538,37.66769782,2355.975217,518.3446452,5.5,50.3738441,0.747183904,0.267032623,0.011917114,Non-sluggish,0.01,0
WELL-111,Informational,8/22/2020,2034.952043,15104.8637,4.208450192,3.735832582,17139.81574,88.12734003,245.5364897,322.3494221,7,72.0149536,8.367656777,1.859725952,0.014305115,Non-sluggish,0.02,0
WELL-125,Informational,1/7/2020,1285.114196,4505.980982,2.662495028,4.805846748,5791.095178,77.80878821,459.7567379,238.2443515,5.5,43.9955711,156.6999256,25.74006271,0.109680176,Sluggish,0.99,1
WELL-122,Allocation,1/28/2015,3085.395664,11795.84938,3.348021292,3.400754845,14881.24504,79.2665489,224.9826061,325.5249783,5.5,67.4143524,32.08124358,7.200351715,0.052452087,Sluggish,0.82,1
WELL-143,Allocation,5/21/2016,2209.934538,5342.104761,0.265856854,2.787890022,7552.039299,70.73724791,35.20331972,318.8914188,5.5,42.3933792,13.40331279,2.94695282,0.023841858,Non-sluggish,0.41,0
WELL-107ST2,Allocation,1/18/2018,2410.864063,6427.804418,1.284076091,5.527001064,8838.668481,72.72367361,145.279359,324.2801622,5.5,58.9341583,56.51763841,12.63637733,0.014305115,Sluggish,0.98,1
WELL-141,Allocation,1/26/2017,4553.438191,2316.074528,35.62539649,0,6869.512719,33.71526661,5186.015071,1280.932345,5.5,30.3654499,0.237580045,0.209823608,0.276569366,Non-sluggish,0,0
WELL-123A,Informational,9/19/2019,1563.995184,5935.73431,9.438863579,0,7499.729494,79.14597873,1258.560537,601.4756463,5.5,47.5242195,35.30033163,14.63912201,0.052452087,Sluggish,0.73,1
WELL-148,Informational,3/14/2019,2415.549683,7513.23538,37.79431877,0,9928.785063,75.6712461,3806.540129,644.6435731,5.5,50.8468819,22.38432304,9.949054719,0.436312675,Non-sluggish,0.09,0
WELL-114,Allocation,4/17/2017,6574.651474,3812.05524,28.02759258,0,10386.70671,36.70128892,2698.409934,1213.269892,5.5,50.2937393,0.196097978,0.164039612,0.245574951,Non-sluggish,0,0
WELL-111,Allocation,12/12/2018,2919.836292,9979.844592,2.655246446,3.425467686,12899.68088,77.3650502,205.8381498,337.4266936,7,70.1571732,31.8520951,7.410297394,0.004768372,Sluggish,0.97,1
WELL-146,Informational,2/8/2018,607.5406064,884.7063416,2.669638714,3.137487895,1492.246948,59.28685884,1789.00598,341.4319137,5.5,35.0118294,45.6570998,10.74807358,0.090606689,Sluggish,0.87,1
WELL-114,Allocation,11/29/2013,5266.505828,0,23.3988742,0,5266.505828,0,4442.959899,2315.966014,5.5,32.6199722,0.292657709,0.467315674,0.686658859,Non-sluggish,0,0
WELL-125,Allocation,3/27/2013,2321.224305,6251.918161,0.886213323,4.016176949,8573.142466,72.92446365,103.3708849,329.5362856,5.5,51.8959351,52.17426551,11.85435104,0.629432678,Sluggish,0.88,1
WELL-131,Allocation,7/2/2014,5091.668421,3006.281721,4.934485188,5.986007188,8097.950142,37.12398407,609.3499097,339.7720582,5.5,53.7384605,12.33512202,2.889677048,0.007156372,Sluggish,0.67,1
WELL-146,Allocation,7/31/2017,941.8401369,1362.124411,0.364736309,3.16035637,2303.964548,59.12089282,158.3081256,297.4511692,5.5,42.3247108,30.36644056,6.227701187,0.016693115,Sluggish,0.96,1
WELL-103,Allocation,9/14/2016,8367.28558,1367.19651,38.30004924,0,9734.48209,14.04488187,3934.472208,1030.962552,5.5,41.3672104,0.603752905,0.429161072,0.100139618,Non-sluggish,0,0
WELL-122,Allocation,10/10/2017,4689.354802,11202.76567,21.15443707,2.427392875,15892.12047,70.49257958,1331.127404,406.7194858,5.5,61.9745216,9.148417374,2.565423965,0.019073486,Non-sluggish,0.07,0
WELL-107ST2,Allocation,11/17/2018,2648.546441,6733.412431,0.924408625,5.092573971,9381.958872,71.76979267,98.53044952,373.5224515,5.5,58.1750183,66.10129493,17.02334404,0.021461487,Sluggish,0.93,1
WELL-105ST,Informational,8/19/2020,4120.432743,2030.096032,4.102561524,0,6150.528775,33.00685366,667.025824,423.7330001,5.5,31.9676495,36.7238907,10.72899818,0.050071716,Sluggish,0.76,1
WELL-123A,Allocation,6/26/2014,3954.946198,10298.8664,16.32847459,0,14253.8126,72.25341521,1145.551373,394.50336,5.5,58.3,14.34040771,3.900590897,0.023841858,Non-sluggish,0.04,0
WELL-137ST1,Allocation,9/19/2016,1741.895964,6520.863116,1.51155101,3.745480669,8262.75908,78.9187129,182.9353846,312.3900934,5.5,65.3238831,13.23946236,2.851581573,0.016685486,Sluggish,0.94,1
WELL-122,Allocation,4/14/2018,3471.526742,9400.614794,24.0091243,0,12872.14154,73.03069787,1865.200459,587.3669414,5.5,60.0900307,10.83269813,4.386966705,0.12159729,Non-sluggish,0.1,0
WELL-107ST2,Informational,11/9/2017,2315.331638,1306.561726,5.53854233,1.384494742,3621.893364,36.07399762,1529.184262,351.8060612,5.5,58.7357903,4.44288121,1.077671051,0.050068647,Non-sluggish,0.4,0
WELL-143,Allocation,10/4/2017,1208.048664,3415.824442,0.710697284,4.009369764,4623.873106,73.87366313,153.7017275,445.5957599,5.5,50.5683899,90.79902833,27.89590454,0.040531158,Sluggish,0.96,1
WELL-145A,Allocation,1/22/2020,5103.035851,8543.965016,24.57738936,5.480473946,13647.00087,62.60690608,1800.937041,396.7602949,5.5,53.8414612,10.24961411,2.803844452,0.851173401,Non-sluggish,0.11,0
WELL-105ST,Allocation,3/26/2015,10645.54721,141.925695,52.38061686,0,10787.47291,1.315652853,4855.689309,1005.096675,5.5,27.7447166,4.596505681,3.185325623,0.784408569,Non-sluggish,0,0
WELL-132,Informational,6/3/2014,3890.045228,87.08247049,3.703871765,0,3977.127698,2.189581957,931.2931457,666.6248986,5.5,32.4979019,0.248998128,0.114444733,0.007152557,Non-sluggish,0.01,0
WELL-109,Allocation,2/13/2018,3443.545157,359.9641137,4.603135884,5.07431296,3803.509271,9.463999903,1210.233907,283.198723,5.5,40.9552193,14.40851065,2.813381195,0.021461487,Non-sluggish,0.17,0
WELL-148,Allocation,3/21/2016,4570.583012,7474.904109,26.72965349,0,12045.48712,62.05563988,2219.059572,636.2058366,5.5,53.0251007,7.914079673,3.471492767,0.011920929,Non-sluggish,0.04,0
WELL-136,Allocation,3/24/2015,530.8112846,8085.83019,0.600553664,4.346115845,8616.641475,93.83969629,69.69695394,414.6037805,5.5,65.6660461,46.8072218,13.38025284,0.002380371,Sluggish,0.94,1
WELL-145A,Allocation,3/20/2017,6156.079847,6478.330222,24.10373704,0,12634.41007,51.27528857,1907.784923,388.8831375,5.5,52.6779594,14.37006597,3.852973938,0.081062317,Non-sluggish,0.18,0
WELL-143,Informational,4/13/2020,2402.956778,4477.136567,3.318279101,5.207795353,6880.093345,65.07377651,482.3014652,264.5253793,5.5,65.0644836,98.61950482,17.98657036,0.035766602,Sluggish,0.97,1
WELL-107ST2,Allocation,11/12/2015,2395.379602,5931.7848,1.565524098,4.289976784,8327.164402,71.23415023,188.0020644,402.698007,5.5,60.737,26.96364458,7.486455917,0.009536743,Sluggish,0.99,1
WELL-104,Allocation,2/10/2016,1451.720749,6272.0197,1.636001479,1.896349949,7723.740449,81.2044338,211.8146628,439.3491096,7,51.291,112.3320233,34.0276165,0.216964722,Sluggish,0.94,1
WELL-122,Informational,12/26/2018,1553.133452,8286.090682,2.242079638,3.348180637,9839.224134,84.21487883,227.871589,372.2774425,5.5,64.6143265,44.25206,11.35843277,0.734336853,Sluggish,0.7,1
WELL-107ST2,Allocation,2/7/2019,2492.270829,6665.534682,1.237222807,4.94002164,9157.805511,72.78528326,135.1003584,390.3976199,5.5,61.0475311,66.07850022,17.78629684,0.200271606,Sluggish,0.9,1
WELL-125,Allocation,4/13/2016,2289.207635,7053.509633,2.562473933,4.327576455,9342.717268,75.49741077,274.2750165,299.1056308,5.5,45.0637093,16.13946736,3.328372955,0.028610229,Sluggish,0.72,1
WELL-140,Allocation,5/9/2014,4163.948787,33.66383027,18.66508708,0,4197.612617,0.801975631,4446.595906,1720.355259,5.5,25.1850128,0.096481711,0.114440918,0.605592728,Non-sluggish,0,0
WELL-125,Allocation,9/26/2017,2465.101217,6763.807217,0.621887645,4.419775964,9228.908434,73.28935231,67.38474538,295.9242106,5.5,48.45121,10.37674196,2.117189407,0.009536743,Non-sluggish,0.17,0
WELL-146,Allocation,2/12/2014,6123.370129,2056.623721,12.40149737,3.379702594,8179.99385,25.14211818,1516.076613,321.0987145,5.5,54.0512695,2.972350126,0.658046722,0.002388,Non-sluggish,0.03,0
WELL-107ST2,Allocation,6/24/2018,2395.960139,7258.411886,1.502700132,6.27928915,9654.372025,75.18264127,155.6497023,459.4199148,5.5,60.0404396,47.78104254,15.13504219,0.023841858,Sluggish,0.92,1
WELL-128,Allocation,7/30/2013,1994.103856,4281.118908,1.936832664,3.499623866,6275.222764,68.2225806,308.6476348,378.0869787,5.5,59.2050018,29.523665,7.696268082,0.052452087,Sluggish,1,1
WELL-146,Informational,8/24/2019,3654.600916,1502.626405,4.349464406,3.305626976,5157.227321,29.1363229,843.3726371,442.6829545,5.5,49.6948204,21.46606306,6.551841736,0.038146973,Sluggish,0.86,1
WELL-132,Allocation,1/15/2020,1974.453624,1398.847158,3.191268851,4.905010426,3373.300782,41.46820128,946.0374444,739.6583904,5.5,31.5518398,21.07565549,10.74806976,0.033378601,Sluggish,0.84,1
WELL-150ST1,Allocation,3/21/2018,893.8845623,8520.859543,0.216124021,3.544543612,9414.744105,90.50548212,22.95591028,295.2326709,5.5,65.5336838,8.245871393,1.678491592,0.011917114,Non-sluggish,0.09,0
WELL-143,Allocation,12/12/2013,6311.996169,4490.457317,20.08160614,0,10802.45349,41.5688651,1858.985662,893.4715143,5.5,50.5149879,0.030962154,0.019073486,0.002384186,Non-sluggish,0,0
WELL-114,Informational,5/23/2016,6893.146685,2993.883555,13.84167088,0,9887.03024,30.28091836,1399.982658,811.0320529,5.5,57.1412201,0.42636729,0.238418579,0.04529953,Non-sluggish,0.02,0
WELL-107ST2,Informational,7/14/2019,1811.283067,7320.01215,2.013725042,4.798533295,9131.295217,80.16400714,220.5300556,395.2388404,5.5,59.5330811,58.40973268,15.91706657,0.023841858,Sluggish,0.86,1
WELL-104,Informational,4/29/2020,1758.071838,4937.00856,4.058480606,2.076993524,6695.080398,73.74084054,606.1884794,456.9300344,7,45.8800697,48.04140862,15.13504219,0.064373016,Sluggish,0.9,1
WELL-141,Allocation,11/28/2016,4108.466914,1481.275799,41.78400847,0,5589.742713,26.4998923,7475.121954,956.1483415,5.5,34.5082817,0.332724246,0.219345093,0.214580536,Non-sluggish,0,0
WELL-103,Informational,7/21/2013,4212.707907,879.8243444,71.43792838,0,5092.532251,17.27675547,14027.97761,1302.486985,5.5,43.4157372,12.23398412,10.9865036,0.035762787,Non-sluggish,0.21,0
WELL-109,Allocation,3/31/2013,3714.280256,603.1067608,7.899308009,0,4317.387017,13.96925405,1829.650198,304.9151409,5.5,52.8458061,6.078748551,1.277942657,0.081062317,Non-sluggish,0.01,0
WELL-114,Informational,12/23/2017,7810.029554,5679.172743,23.82884153,0,13489.2023,42.10162038,1766.512282,758.8849555,5.5,57.2785492,0.838431437,0.438694,0.092983246,Non-sluggish,0.03,0
WELL-145A,Informational,5/30/2019,5038.001679,8355.917621,26.67316339,0,13393.9193,62.38590389,1991.438263,380.9917606,5.5,54.7455597,13.90502123,3.652627945,0.250343323,Non-sluggish,0.15,0
WELL-143,Informational,10/3/2015,6420.404127,10393.2014,23.82026168,0,16813.60553,61.81423362,1416.72538,491.67882,5.5,47.7,16.31710311,5.531497955,0.126365662,Sluggish,0.71,1
WELL-150ST1,Allocation,3/3/2014,1727.284541,9798.515341,2.149839495,3.994975713,11525.79988,85.01375559,186.5241039,409.9083188,5.5,67.3418732,29.02071792,8.201873779,0.06199646,Sluggish,0.92,1
WELL-131,Informational,8/17/2019,4967.047609,2444.584661,4.782711403,6.814712974,7411.63227,32.98308081,645.2979895,366.6064726,5.5,48.8021698,51.0488743,12.90340996,0.355247498,Sluggish,0.92,1
WELL-146,Allocation,7/30/2019,7236.532059,1758.864675,13.94941808,2.941956471,8995.396734,19.55294165,1550.7285,483.0726886,5.5,51.7090111,6.213489127,2.069503784,0.061988831,Non-sluggish,0.04,0
WELL-105ST,Informational,12/13/2014,7925.732123,105.0263,38.74628262,0,8030.758423,1.307800515,4824.735172,1436.630398,5.5,23.9297,0.914676997,0.906005859,0.109674454,Non-sluggish,0,0
WELL-131,Allocation,12/9/2020,2953.554828,3337.332087,3.305934677,4.743530649,6290.886915,53.05026353,525.5117,364.3931753,5.5,50.8812103,39.74339591,9.985122681,0.011924744,Sluggish,1,1
WELL-128,Allocation,9/3/2017,1381.386082,3291.748736,1.939298649,5.31743315,4673.134818,70.43984101,414.9888083,338.2505211,5.5,51.9760399,22.36852007,5.216676712,0.052452087,Sluggish,1,1
WELL-128,Allocation,2/4/2021,894.167756,3496.264452,3.573472984,4.724785717,4390.432208,79.6337191,813.9228246,332.0260543,5.5,52.2430801,60.4899243,13.8475647,0.891700745,Sluggish,0.96,1
WELL-136,Allocation,1/8/2016,758.3822714,10208.3048,4.628071965,4.273431847,10966.68707,93.08467301,422.011856,380.7537576,5.5,69.276,43.5583442,11.43493652,0.023841858,Sluggish,0.76,1
WELL-101,Informational,1/27/2017,3454.289851,1647.591521,17.77355374,0,5101.881372,32.29380303,3483.725403,1628.509885,5.5,27.1725006,0.271808593,0.30519104,0.455387115,Non-sluggish,0.01,0
WELL-148,Informational,1/21/2020,372.5949495,13413.36836,18.01500308,1.803814869,13785.96331,97.29728753,1306.764183,399.1190493,5.5,59.6627808,21.66077061,5.960662842,0.021457672,Non-sluggish,0.38,0
WELL-137ST1,Allocation,2/14/2014,2051.768578,8590.577469,2.040623952,3.86423628,10642.34605,80.72071168,191.7456868,300.0738914,5.5,69.3942108,5.623661934,1.163497925,0,Non-sluggish,0.07,0
WELL-103,Informational,7/27/2020,3740.520856,2981.550835,52.04312094,0,6722.071691,44.35464202,7742.125245,1193.351732,5.5,33.3676682,0.730229689,0.600822449,0.276569366,Non-sluggish,0,0
WELL-141,Allocation,1/12/2016,6646.020744,177.9787,43.59590862,0,6823.999444,2.608128876,6388.6155,1088.771258,5.5,35.365,3.963823533,2.975563049,0.717651367,Non-sluggish,0,0
WELL-131,Informational,2/6/2021,2236.358715,3421.663953,4.241385038,4.754019115,5658.022668,60.47455363,749.6231965,530.240192,5.5,49.0234184,55.82512125,20.40894318,0.064376831,Sluggish,0.75,1
WELL-136,Allocation,8/16/2016,1070.726085,8651.965847,1.60427181,2.892061214,9722.691932,88.98734947,165.002843,304.5056885,5.5,67.9255371,35.84082629,7.524742126,0.085838318,Non-sluggish,0.22,0
WELL-137ST1,Allocation,1/21/2014,1982.912204,8282.054114,1.697186562,3.585793941,10264.96632,80.68272079,165.3377624,321.6519909,5.5,69.6612396,7.00954203,1.554512024,0.009536743,Non-sluggish,0.4,0
WELL-131,Allocation,8/30/2013,6314.206123,2307.860519,5.219326277,4.197658088,8622.066642,26.76690653,605.3451561,352.9125575,5.5,54.0512695,6.310250321,1.53543663,0.004768372,Non-sluggish,0.02,0
WELL-131,Informational,7/1/2014,4855.723567,2867.965561,4.334272717,4.391122775,7723.689128,37.1320688,561.1661274,320.9604236,5.5,53.2425385,24.60781504,5.445562363,0.033378601,Sluggish,1,1
WELL-114,Provisional,4/30/2020,4421.660246,746.3879743,4.442813971,0,5168.04822,14.44235701,859.6696048,533.9749713,5.5,65.1331406,3.57475571,1.31608963,0.009536743,Non-sluggish,0.04,0
WELL-131,Allocation,9/18/2013,5814.522307,2894.005184,5.132938748,4.089374665,8708.527491,33.23185449,589.4152316,340.1870148,5.5,54.2305679,5.936405474,1.392385483,0.040534973,Non-sluggish,0.19,0
WELL-146,Allocation,2/20/2020,3637.070077,2264.966998,3.834748877,5.034689867,5902.037075,38.37602118,649.7331054,355.8173685,5.5,52.1858482,14.77218515,3.624015808,0.035762787,Sluggish,0.95,1
WELL-123A,Allocation,6/27/2019,944.0507204,6400.975599,8.597523542,0,7345.026319,87.14707505,1170.523177,738.2752007,5.5,48.7258682,25.96769231,13.21812439,0.016689301,Sluggish,0.85,1
WELL-148,Informational,9/20/2019,3273.397269,10708.12952,40.60892366,0,13981.52679,76.58769805,2904.469896,467.1743555,5.5,52.8572502,4.855808729,1.564079285,0.014305115,Non-sluggish,0.01,0
WELL-136,Allocation,10/20/2016,1428.963374,11613.05997,1.22754872,4.756222421,13042.02334,89.04339199,94.12256731,321.3811339,5.5,68.8448868,8.995438567,1.993246078,0.095367432,Sluggish,0.65,1
WELL-114,Allocation,5/15/2017,7116.40065,4510.559546,26.4471585,0,11626.9602,38.79397082,2274.640839,1034.282319,5.5,53.036541,0.254095158,0.18119812,0.140666962,Non-sluggish,0.01,0
